map,map_width,map_height,scenario_id,start,goal,manhattan_distance,euclidean_distance,algorithm,path_length,path_cost,visited_nodes,execution_time_ms,corridor_size,corridor_time_ms,expansions,found
random-64-64-20,64,64,0,"(43, 30)","(35, 2)",36,29.120439557122072,AILS,30,34.384776310850235,197,4.508256912231445,217.0,0.5400180816650391,1,True
random-64-64-20,64,64,0,"(43, 30)","(35, 2)",36,29.120439557122072,A*,30,34.384776310850235,205,2.0618438720703125,,,0,True
random-64-64-20,64,64,0,"(43, 30)","(35, 2)",36,29.120439557122072,Dijkstra,30,34.384776310850235,1915,14.298677444458008,,,0,True
random-64-64-20,64,64,0,"(43, 30)","(35, 2)",36,29.120439557122072,BFS,43,42.0,2210,3.969907760620117,,,0,True
random-64-64-20,64,64,1,"(46, 6)","(31, 10)",19,15.524174696260024,AILS,17,17.242640687119284,40,0.7753372192382812,118.0,0.2949237823486328,0,True
random-64-64-20,64,64,1,"(46, 6)","(31, 10)",19,15.524174696260024,A*,17,17.242640687119284,40,0.45037269592285156,,,0,True
random-64-64-20,64,64,1,"(46, 6)","(31, 10)",19,15.524174696260024,Dijkstra,17,17.242640687119284,413,2.8409957885742188,,,0,True
random-64-64-20,64,64,1,"(46, 6)","(31, 10)",19,15.524174696260024,BFS,20,19.0,427,0.6833076477050781,,,0,True
random-64-64-20,64,64,2,"(26, 3)","(53, 5)",29,27.073972741361768,AILS,35,35.242640687119284,87,1.3239383697509766,229.0,0.5185604095458984,0,True
random-64-64-20,64,64,2,"(26, 3)","(53, 5)",29,27.073972741361768,A*,31,31.242640687119287,94,0.911712646484375,,,0,True
random-64-64-20,64,64,2,"(26, 3)","(53, 5)",29,27.073972741361768,Dijkstra,31,31.242640687119287,921,6.4144134521484375,,,0,True
random-64-64-20,64,64,2,"(26, 3)","(53, 5)",29,27.073972741361768,BFS,34,33.0,824,1.5816688537597656,,,0,True
random-64-64-20,64,64,3,"(9, 58)","(58, 12)",95,67.20863039818622,AILS,69,79.18376618407353,569,9.860754013061523,400.0,0.8671283721923828,1,True
random-64-64-20,64,64,3,"(9, 58)","(58, 12)",95,67.20863039818622,A*,67,78.01219330881972,931,10.149240493774414,,,0,True
random-64-64-20,64,64,3,"(9, 58)","(58, 12)",95,67.20863039818622,Dijkstra,67,78.01219330881972,3142,22.566795349121094,,,0,True
random-64-64-20,64,64,3,"(9, 58)","(58, 12)",95,67.20863039818622,BFS,96,95.0,3137,6.62684440612793,,,0,True
random-64-64-20,64,64,4,"(10, 5)","(33, 52)",70,52.32590180780452,AILS,57,62.62741699796949,437,10.06174087524414,348.0,0.8647441864013672,2,True
random-64-64-20,64,64,4,"(10, 5)","(33, 52)",70,52.32590180780452,A*,57,62.62741699796949,544,5.7048797607421875,,,0,True
random-64-64-20,64,64,4,"(10, 5)","(33, 52)",70,52.32590180780452,Dijkstra,57,62.62741699796949,2583,18.610239028930664,,,0,True
random-64-64-20,64,64,4,"(10, 5)","(33, 52)",70,52.32590180780452,BFS,73,72.0,2629,4.747152328491211,,,0,True
random-64-64-20,64,64,5,"(50, 1)","(39, 0)",12,11.045361017187261,AILS,17,17.65685424949238,63,1.3666152954101562,84.0,0.217437744140625,1,True
random-64-64-20,64,64,5,"(50, 1)","(39, 0)",12,11.045361017187261,A*,17,17.65685424949238,64,0.5838871002197266,,,0,True
random-64-64-20,64,64,5,"(50, 1)","(39, 0)",12,11.045361017187261,Dijkstra,17,17.65685424949238,317,2.14385986328125,,,0,True
random-64-64-20,64,64,5,"(50, 1)","(39, 0)",12,11.045361017187261,BFS,21,20.0,307,0.49424171447753906,,,0,True
random-64-64-20,64,64,6,"(35, 29)","(31, 55)",30,26.30589287593181,AILS,27,28.485281374238575,66,1.1408329010009766,196.0,0.4642009735107422,0,True
random-64-64-20,64,64,6,"(35, 29)","(31, 55)",30,26.30589287593181,A*,27,28.485281374238575,72,0.7381439208984375,,,0,True
random-64-64-20,64,64,6,"(35, 29)","(31, 55)",30,26.30589287593181,Dijkstra,27,28.485281374238575,1485,10.970354080200195,,,0,True
random-64-64-20,64,64,6,"(35, 29)","(31, 55)",30,26.30589287593181,BFS,33,32.0,1586,2.689361572265625,,,0,True
random-64-64-20,64,64,7,"(62, 16)","(1, 25)",70,61.66036003787198,AILS,64,67.55634918610403,220,3.0853748321533203,393.0,1.0323524475097656,0,True
random-64-64-20,64,64,7,"(62, 16)","(1, 25)",70,61.66036003787198,A*,64,66.72792206135784,305,3.021240234375,,,0,True
random-64-64-20,64,64,7,"(62, 16)","(1, 25)",70,61.66036003787198,Dijkstra,64,66.72792206135784,2795,18.58806610107422,,,0,True
random-64-64-20,64,64,7,"(62, 16)","(1, 25)",70,61.66036003787198,BFS,73,72.0,2642,4.781484603881836,,,0,True
random-64-64-20,64,64,8,"(62, 14)","(26, 44)",66,46.861498055439924,AILS,48,54.870057685088796,200,2.49481201171875,303.0,0.6306171417236328,0,True
random-64-64-20,64,64,8,"(62, 14)","(26, 44)",66,46.861498055439924,A*,47,54.28427124746189,353,3.477811813354492,,,0,True
random-64-64-20,64,64,8,"(62, 14)","(26, 44)",66,46.861498055439924,Dijkstra,47,54.28427124746189,2017,13.083457946777344,,,0,True
random-64-64-20,64,64,8,"(62, 14)","(26, 44)",66,46.861498055439924,BFS,67,66.0,2286,4.151344299316406,,,0,True
random-64-64-20,64,64,9,"(23, 57)","(9, 6)",65,52.88667128870941,AILS,56,60.79898987322332,216,2.8793811798095703,349.0,0.8943080902099609,0,True
random-64-64-20,64,64,9,"(23, 57)","(9, 6)",65,52.88667128870941,A*,55,60.21320343559643,518,5.071401596069336,,,0,True
random-64-64-20,64,64,9,"(23, 57)","(9, 6)",65,52.88667128870941,Dijkstra,55,60.21320343559643,2797,18.68891716003418,,,0,True
random-64-64-20,64,64,9,"(23, 57)","(9, 6)",65,52.88667128870941,BFS,70,69.0,2779,5.114078521728516,,,0,True
random-64-64-20,64,64,10,"(39, 60)","(58, 0)",79,62.93647591023825,AILS,67,72.21320343559641,291,6.376504898071289,423.0,1.0390281677246094,1,True
random-64-64-20,64,64,10,"(39, 60)","(58, 0)",79,62.93647591023825,A*,66,71.6274169979695,418,4.0912628173828125,,,0,True
random-64-64-20,64,64,10,"(39, 60)","(58, 0)",79,62.93647591023825,Dijkstra,66,71.6274169979695,3123,20.588159561157227,,,0,True
random-64-64-20,64,64,10,"(39, 60)","(58, 0)",79,62.93647591023825,BFS,82,81.0,3107,6.525278091430664,,,0,True
random-64-64-20,64,64,11,"(2, 5)","(45, 16)",54,44.384682042344295,AILS,47,50.142135623730944,181,2.793550491333008,281.0,0.8602142333984375,0,True
random-64-64-20,64,64,11,"(2, 5)","(45, 16)",54,44.384682042344295,A*,45,48.97056274847712,260,3.0248165130615234,,,0,True
random-64-64-20,64,64,11,"(2, 5)","(45, 16)",54,44.384682042344295,Dijkstra,45,48.97056274847712,1461,11.708736419677734,,,0,True
random-64-64-20,64,64,11,"(2, 5)","(45, 16)",54,44.384682042344295,BFS,57,56.0,1517,3.6437511444091797,,,0,True
random-64-64-20,64,64,12,"(50, 45)","(48, 8)",39,37.05401462729781,AILS,40,43.14213562373095,152,2.0558834075927734,281.0,0.6849765777587891,0,True
random-64-64-20,64,64,12,"(50, 45)","(48, 8)",39,37.05401462729781,A*,40,43.14213562373095,203,1.9524097442626953,,,0,True
random-64-64-20,64,64,12,"(50, 45)","(48, 8)",39,37.05401462729781,Dijkstra,40,43.14213562373095,1959,14.449357986450195,,,0,True
random-64-64-20,64,64,12,"(50, 45)","(48, 8)",39,37.05401462729781,BFS,50,49.0,2054,4.340648651123047,,,0,True
random-64-64-20,64,64,13,"(14, 6)","(62, 22)",64,50.59644256269407,AILS,55,58.970562748477136,216,3.1266212463378906,328.0,0.9367465972900391,0,True
random-64-64-20,64,64,13,"(14, 6)","(62, 22)",64,50.59644256269407,A*,52,56.384776310850214,353,3.9739608764648438,,,0,True
random-64-64-20,64,64,13,"(14, 6)","(62, 22)",64,50.59644256269407,Dijkstra,52,56.3847763108502,2395,19.51146125793457,,,0,True
random-64-64-20,64,64,13,"(14, 6)","(62, 22)",64,50.59644256269407,BFS,65,64.0,2407,4.351377487182617,,,0,True
random-64-64-20,64,64,14,"(0, 52)","(10, 53)",11,10.04987562112089,AILS,11,10.414213562373096,15,0.41413307189941406,72.0,0.1857280731201172,0,True
random-64-64-20,64,64,14,"(0, 52)","(10, 53)",11,10.04987562112089,A*,11,10.414213562373096,15,0.1804828643798828,,,0,True
random-64-64-20,64,64,14,"(0, 52)","(10, 53)",11,10.04987562112089,Dijkstra,11,10.414213562373096,104,0.7688999176025391,,,0,True
random-64-64-20,64,64,14,"(0, 52)","(10, 53)",11,10.04987562112089,BFS,12,11.0,97,0.13899803161621094,,,0,True
random-64-64-20,64,64,15,"(34, 63)","(4, 5)",88,65.29931086925804,AILS,65,73.94112549695424,214,2.973794937133789,380.0,0.9696483612060547,0,True
random-64-64-20,64,64,15,"(34, 63)","(4, 5)",88,65.29931086925804,A*,64,73.35533905932733,468,4.589319229125977,,,0,True
random-64-64-20,64,64,15,"(34, 63)","(4, 5)",88,65.29931086925804,Dijkstra,64,73.35533905932733,3135,20.74909210205078,,,0,True
random-64-64-20,64,64,15,"(34, 63)","(4, 5)",88,65.29931086925804,BFS,89,88.0,3199,6.023406982421875,,,0,True
random-64-64-20,64,64,16,"(3, 47)","(23, 59)",32,23.323807579381203,AILS,23,26.142135623730955,79,1.177072525024414,139.0,0.34356117248535156,0,True
random-64-64-20,64,64,16,"(3, 47)","(23, 59)",32,23.323807579381203,A*,23,26.142135623730955,113,1.2202262878417969,,,0,True
random-64-64-20,64,64,16,"(3, 47)","(23, 59)",32,23.323807579381203,Dijkstra,23,26.142135623730955,767,5.248308181762695,,,0,True
random-64-64-20,64,64,16,"(3, 47)","(23, 59)",32,23.323807579381203,BFS,33,32.0,883,1.4908313751220703,,,0,True
random-64-64-20,64,64,17,"(60, 49)","(48, 4)",57,46.57252408878007,AILS,53,55.727922061357845,214,2.750873565673828,347.0,0.8187294006347656,0,True
random-64-64-20,64,64,17,"(60, 49)","(48, 4)",57,46.57252408878007,A*,47,52.21320343559643,220,2.2368431091308594,,,0,True
random-64-64-20,64,64,17,"(60, 49)","(48, 4)",57,46.57252408878007,Dijkstra,47,52.21320343559643,1961,12.821197509765625,,,0,True
random-64-64-20,64,64,17,"(60, 49)","(48, 4)",57,46.57252408878007,BFS,62,61.0,2117,3.7069320678710938,,,0,True
random-64-64-20,64,64,18,"(51, 25)","(35, 11)",30,21.2602916254693,AILS,23,25.313708498984763,78,1.0306835174560547,166.0,0.3113746643066406,0,True
random-64-64-20,64,64,18,"(51, 25)","(35, 11)",30,21.2602916254693,A*,22,24.72792206135786,100,1.0228157043457031,,,0,True
random-64-64-20,64,64,18,"(51, 25)","(35, 11)",30,21.2602916254693,Dijkstra,22,24.72792206135786,987,6.463289260864258,,,0,True
random-64-64-20,64,64,18,"(51, 25)","(35, 11)",30,21.2602916254693,BFS,31,30.0,1129,1.8765926361083984,,,0,True
random-64-64-20,64,64,19,"(7, 39)","(40, 1)",71,50.32891812864648,AILS,54,61.28427124746188,465,7.532596588134766,368.0,0.8761882781982422,1,True
random-64-64-20,64,64,19,"(7, 39)","(40, 1)",71,50.32891812864648,A*,54,61.28427124746188,614,9.571075439453125,,,0,True
random-64-64-20,64,64,19,"(7, 39)","(40, 1)",71,50.32891812864648,Dijkstra,54,61.28427124746188,2899,20.049095153808594,,,0,True
random-64-64-20,64,64,19,"(7, 39)","(40, 1)",71,50.32891812864648,BFS,74,73.0,3037,5.722522735595703,,,0,True
random-64-64-20,64,64,20,"(58, 55)","(2, 14)",97,69.40461079784254,AILS,75,83.52691193458114,531,8.68368148803711,482.0,1.4407634735107422,1,True
random-64-64-20,64,64,20,"(58, 55)","(2, 14)",97,69.40461079784254,A*,69,81.66904755831209,941,9.12165641784668,,,0,True
random-64-64-20,64,64,20,"(58, 55)","(2, 14)",97,69.40461079784254,Dijkstra,69,81.66904755831209,3126,20.833730697631836,,,0,True
random-64-64-20,64,64,20,"(58, 55)","(2, 14)",97,69.40461079784254,BFS,98,97.0,3140,6.23321533203125,,,0,True
random-64-64-20,64,64,21,"(43, 24)","(13, 8)",46,34.0,AILS,34,38.38477631085024,144,1.9397735595703125,233.0,0.54168701171875,0,True
random-64-64-20,64,64,21,"(43, 24)","(13, 8)",46,34.0,A*,34,38.38477631085024,184,1.859903335571289,,,0,True
random-64-64-20,64,64,21,"(43, 24)","(13, 8)",46,34.0,Dijkstra,34,38.38477631085024,2102,14.55068588256836,,,0,True
random-64-64-20,64,64,21,"(43, 24)","(13, 8)",46,34.0,BFS,47,46.0,2330,4.914522171020508,,,0,True
random-64-64-20,64,64,22,"(59, 45)","(12, 6)",86,61.07372593840988,AILS,60,70.18376618407353,258,3.3211708068847656,399.0,0.8683204650878906,0,True
random-64-64-20,64,64,22,"(59, 45)","(12, 6)",86,61.07372593840988,A*,59,69.59797974644663,596,7.794857025146484,,,0,True
random-64-64-20,64,64,22,"(59, 45)","(12, 6)",86,61.07372593840988,Dijkstra,59,69.59797974644663,3037,23.397207260131836,,,0,True
random-64-64-20,64,64,22,"(59, 45)","(12, 6)",86,61.07372593840988,BFS,87,86.0,3117,5.931615829467773,,,0,True
random-64-64-20,64,64,23,"(30, 20)","(34, 54)",38,34.23448553724738,AILS,39,40.48528137423857,125,1.7940998077392578,246.0,0.6012916564941406,0,True
random-64-64-20,64,64,23,"(30, 20)","(34, 54)",38,34.23448553724738,A*,36,38.72792206135785,142,1.4102458953857422,,,0,True
random-64-64-20,64,64,23,"(30, 20)","(34, 54)",38,34.23448553724738,Dijkstra,36,38.72792206135785,2384,16.002178192138672,,,0,True
random-64-64-20,64,64,23,"(30, 20)","(34, 54)",38,34.23448553724738,BFS,45,44.0,2373,4.116296768188477,,,0,True
random-64-64-20,64,64,24,"(43, 14)","(50, 5)",16,11.40175425099138,AILS,12,13.071067811865477,28,0.5180835723876953,69.0,0.17023086547851562,0,True
random-64-64-20,64,64,24,"(43, 14)","(50, 5)",16,11.40175425099138,A*,12,13.071067811865477,28,0.35572052001953125,,,0,True
random-64-64-20,64,64,24,"(43, 14)","(50, 5)",16,11.40175425099138,Dijkstra,12,13.071067811865477,324,2.192258834838867,,,0,True
random-64-64-20,64,64,24,"(43, 14)","(50, 5)",16,11.40175425099138,BFS,17,16.0,413,0.6458759307861328,,,0,True
random-64-64-20,64,64,25,"(31, 58)","(1, 21)",67,47.634021455258214,AILS,47,54.69848480983498,171,2.249002456665039,276.0,0.6310939788818359,0,True
random-64-64-20,64,64,25,"(31, 58)","(1, 21)",67,47.634021455258214,A*,45,53.52691193458117,357,3.7965774536132812,,,0,True
random-64-64-20,64,64,25,"(31, 58)","(1, 21)",67,47.634021455258214,Dijkstra,45,53.52691193458117,2428,15.83409309387207,,,0,True
random-64-64-20,64,64,25,"(31, 58)","(1, 21)",67,47.634021455258214,BFS,68,67.0,2676,4.932165145874023,,,0,True
random-64-64-20,64,64,26,"(5, 38)","(22, 36)",19,17.11724276862369,AILS,19,20.071067811865476,65,0.9829998016357422,133.0,0.31638145446777344,0,True
random-64-64-20,64,64,26,"(5, 38)","(22, 36)",19,17.11724276862369,A*,19,20.071067811865476,65,0.6694793701171875,,,0,True
random-64-64-20,64,64,26,"(5, 38)","(22, 36)",19,17.11724276862369,Dijkstra,19,20.071067811865476,538,3.7660598754882812,,,0,True
random-64-64-20,64,64,26,"(5, 38)","(22, 36)",19,17.11724276862369,BFS,24,23.0,586,0.9665489196777344,,,0,True
random-64-64-20,64,64,27,"(23, 6)","(46, 41)",58,41.88078318274385,AILS,42,48.041630560342604,186,2.349853515625,289.0,0.6239414215087891,0,True
random-64-64-20,64,64,27,"(23, 6)","(46, 41)",58,41.88078318274385,A*,42,48.041630560342604,292,2.801179885864258,,,0,True
random-64-64-20,64,64,27,"(23, 6)","(46, 41)",58,41.88078318274385,Dijkstra,42,48.041630560342604,2129,14.281988143920898,,,0,True
random-64-64-20,64,64,27,"(23, 6)","(46, 41)",58,41.88078318274385,BFS,59,58.0,2309,4.213809967041016,,,0,True
random-64-64-20,64,64,28,"(14, 51)","(5, 17)",43,35.17101079013795,AILS,37,38.89949493661166,67,1.444101333618164,246.0,0.6115436553955078,0,True
random-64-64-20,64,64,28,"(14, 51)","(5, 17)",43,35.17101079013795,A*,37,38.89949493661166,68,0.7941722869873047,,,0,True
random-64-64-20,64,64,28,"(14, 51)","(5, 17)",43,35.17101079013795,Dijkstra,37,38.89949493661166,1576,10.736227035522461,,,0,True
random-64-64-20,64,64,28,"(14, 51)","(5, 17)",43,35.17101079013795,BFS,44,43.0,1552,2.7441978454589844,,,0,True
random-64-64-20,64,64,29,"(35, 3)","(62, 63)",87,65.79513659838392,AILS,68,77.76955262170046,434,7.022857666015625,446.0,1.0912418365478516,1,True
random-64-64-20,64,64,29,"(35, 3)","(62, 63)",87,65.79513659838392,A*,68,77.76955262170046,686,6.891965866088867,,,0,True
random-64-64-20,64,64,29,"(35, 3)","(62, 63)",87,65.79513659838392,Dijkstra,68,77.76955262170046,3249,23.98967742919922,,,0,True
random-64-64-20,64,64,29,"(35, 3)","(62, 63)",87,65.79513659838392,BFS,94,93.0,3255,6.264925003051758,,,0,True
random-64-64-20,64,64,30,"(3, 54)","(51, 63)",57,48.83646178829912,AILS,52,54.31370849898475,97,1.9533634185791016,294.0,0.7867813110351562,0,True
random-64-64-20,64,64,30,"(3, 54)","(51, 63)",57,48.83646178829912,A*,52,54.31370849898475,207,2.080202102661133,,,0,True
random-64-64-20,64,64,30,"(3, 54)","(51, 63)",57,48.83646178829912,Dijkstra,52,54.31370849898475,1905,12.763500213623047,,,0,True
random-64-64-20,64,64,30,"(3, 54)","(51, 63)",57,48.83646178829912,BFS,60,59.0,1894,3.3397674560546875,,,0,True
random-64-64-20,64,64,31,"(35, 34)","(56, 36)",23,21.095023109728988,AILS,23,25.72792206135786,66,1.0361671447753906,158.0,0.3752708435058594,0,True
random-64-64-20,64,64,31,"(35, 34)","(56, 36)",23,21.095023109728988,A*,22,23.48528137423857,74,0.8091926574707031,,,0,True
random-64-64-20,64,64,31,"(35, 34)","(56, 36)",23,21.095023109728988,Dijkstra,22,23.48528137423857,991,6.802797317504883,,,0,True
random-64-64-20,64,64,31,"(35, 34)","(56, 36)",23,21.095023109728988,BFS,28,27.0,1088,1.886129379272461,,,0,True
random-64-64-20,64,64,32,"(5, 52)","(23, 26)",44,31.622776601683793,AILS,32,36.38477631085024,138,2.889394760131836,210.0,0.7665157318115234,0,True
random-64-64-20,64,64,32,"(5, 52)","(23, 26)",44,31.622776601683793,A*,32,36.38477631085024,199,2.521038055419922,,,0,True
random-64-64-20,64,64,32,"(5, 52)","(23, 26)",44,31.622776601683793,Dijkstra,32,36.38477631085024,1146,7.880926132202148,,,0,True
random-64-64-20,64,64,32,"(5, 52)","(23, 26)",44,31.622776601683793,BFS,45,44.0,1313,2.297639846801758,,,0,True
random-64-64-20,64,64,33,"(55, 8)","(34, 59)",72,55.154328932550705,AILS,60,66.8700576850888,382,7.339715957641602,375.0,0.9205341339111328,1,True
random-64-64-20,64,64,33,"(55, 8)","(34, 59)",72,55.154328932550705,A*,62,66.38477631085021,881,9.70149040222168,,,0,True
random-64-64-20,64,64,33,"(55, 8)","(34, 59)",72,55.154328932550705,Dijkstra,62,66.38477631085021,2802,18.78523826599121,,,0,True
random-64-64-20,64,64,33,"(55, 8)","(34, 59)",72,55.154328932550705,BFS,75,74.0,2728,6.263017654418945,,,0,True
random-64-64-20,64,64,34,"(29, 52)","(28, 47)",6,5.0990195135927845,AILS,7,6.0,10,0.2624988555908203,57.0,0.12540817260742188,0,True
random-64-64-20,64,64,34,"(29, 52)","(28, 47)",6,5.0990195135927845,A*,7,6.0,10,0.10156631469726562,,,0,True
random-64-64-20,64,64,34,"(29, 52)","(28, 47)",6,5.0990195135927845,Dijkstra,7,6.0,75,0.8854866027832031,,,0,True
random-64-64-20,64,64,34,"(29, 52)","(28, 47)",6,5.0990195135927845,BFS,7,6.0,83,0.19788742065429688,,,0,True
random-64-64-20,64,64,35,"(26, 31)","(26, 25)",6,6.0,AILS,10,9.414213562373096,20,0.3809928894042969,64.0,0.12874603271484375,0,True
random-64-64-20,64,64,35,"(26, 31)","(26, 25)",6,6.0,A*,10,9.414213562373096,20,0.2117156982421875,,,0,True
random-64-64-20,64,64,35,"(26, 31)","(26, 25)",6,6.0,Dijkstra,10,9.414213562373096,124,0.8456707000732422,,,0,True
random-64-64-20,64,64,35,"(26, 31)","(26, 25)",6,6.0,BFS,11,10.0,161,0.22554397583007812,,,0,True
random-64-64-20,64,64,36,"(33, 27)","(53, 14)",33,23.853720883753127,AILS,25,27.72792206135786,82,1.1279582977294922,165.0,0.36716461181640625,0,True
random-64-64-20,64,64,36,"(33, 27)","(53, 14)",33,23.853720883753127,A*,25,27.72792206135786,98,0.9570121765136719,,,0,True
random-64-64-20,64,64,36,"(33, 27)","(53, 14)",33,23.853720883753127,Dijkstra,25,27.72792206135786,1324,8.905172348022461,,,0,True
random-64-64-20,64,64,36,"(33, 27)","(53, 14)",33,23.853720883753127,BFS,34,33.0,1570,2.6891231536865234,,,0,True
random-64-64-20,64,64,37,"(28, 58)","(17, 47)",22,15.556349186104045,AILS,14,16.72792206135786,41,0.6701946258544922,95.0,0.19693374633789062,0,True
random-64-64-20,64,64,37,"(28, 58)","(17, 47)",22,15.556349186104045,A*,14,16.72792206135786,41,0.5338191986083984,,,0,True
random-64-64-20,64,64,37,"(28, 58)","(17, 47)",22,15.556349186104045,Dijkstra,14,16.72792206135786,409,2.8476715087890625,,,0,True
random-64-64-20,64,64,37,"(28, 58)","(17, 47)",22,15.556349186104045,BFS,23,22.0,544,0.8816719055175781,,,0,True
random-64-64-20,64,64,38,"(35, 24)","(56, 9)",36,25.80697580112788,AILS,27,30.142135623730955,100,1.3489723205566406,184.0,0.37598609924316406,0,True
random-64-64-20,64,64,38,"(35, 24)","(56, 9)",36,25.80697580112788,A*,27,30.142135623730955,152,1.5821456909179688,,,0,True
random-64-64-20,64,64,38,"(35, 24)","(56, 9)",36,25.80697580112788,Dijkstra,27,30.142135623730955,1607,10.68568229675293,,,0,True
random-64-64-20,64,64,38,"(35, 24)","(56, 9)",36,25.80697580112788,BFS,37,36.0,1824,3.0705928802490234,,,0,True
random-64-64-20,64,64,39,"(32, 37)","(7, 22)",40,29.154759474226502,AILS,35,37.31370849898476,105,1.5192031860351562,214.0,0.5099773406982422,0,True
random-64-64-20,64,64,39,"(32, 37)","(7, 22)",40,29.154759474226502,A*,32,34.72792206135786,133,1.3701915740966797,,,0,True
random-64-64-20,64,64,39,"(32, 37)","(7, 22)",40,29.154759474226502,Dijkstra,32,34.72792206135786,1972,14.16468620300293,,,0,True
random-64-64-20,64,64,39,"(32, 37)","(7, 22)",40,29.154759474226502,BFS,41,40.0,2042,3.539562225341797,,,0,True
random-64-64-20,64,64,40,"(30, 53)","(26, 55)",6,4.47213595499958,AILS,5,4.82842712474619,8,0.1964569091796875,33.0,0.08296966552734375,0,True
random-64-64-20,64,64,40,"(30, 53)","(26, 55)",6,4.47213595499958,A*,5,4.82842712474619,8,0.09489059448242188,,,0,True
random-64-64-20,64,64,40,"(30, 53)","(26, 55)",6,4.47213595499958,Dijkstra,5,4.82842712474619,38,0.30541419982910156,,,0,True
random-64-64-20,64,64,40,"(30, 53)","(26, 55)",6,4.47213595499958,BFS,7,6.0,70,0.09417533874511719,,,0,True
random-64-64-20,64,64,41,"(0, 21)","(28, 14)",35,28.861739379323623,AILS,33,34.071067811865476,143,3.6163330078125,224.0,0.5424022674560547,1,True
random-64-64-20,64,64,41,"(0, 21)","(28, 14)",35,28.861739379323623,A*,33,34.071067811865476,143,1.4057159423828125,,,0,True
random-64-64-20,64,64,41,"(0, 21)","(28, 14)",35,28.861739379323623,Dijkstra,33,34.071067811865476,1030,6.938695907592773,,,0,True
random-64-64-20,64,64,41,"(0, 21)","(28, 14)",35,28.861739379323623,BFS,38,37.0,937,1.558542251586914,,,0,True
random-64-64-20,64,64,42,"(55, 26)","(17, 21)",43,38.3275357934736,AILS,40,40.656854249492376,63,1.4238357543945312,281.0,0.6804466247558594,0,True
random-64-64-20,64,64,42,"(55, 26)","(17, 21)",43,38.3275357934736,A*,40,40.656854249492376,70,0.7998943328857422,,,0,True
random-64-64-20,64,64,42,"(55, 26)","(17, 21)",43,38.3275357934736,Dijkstra,40,40.656854249492376,1801,13.876199722290039,,,0,True
random-64-64-20,64,64,42,"(55, 26)","(17, 21)",43,38.3275357934736,BFS,44,43.0,1702,2.966165542602539,,,0,True
random-64-64-20,64,64,43,"(9, 4)","(30, 46)",63,46.95742752749558,AILS,52,57.6274169979695,511,11.19232177734375,313.0,0.7579326629638672,2,True
random-64-64-20,64,64,43,"(9, 4)","(30, 46)",63,46.95742752749558,A*,52,57.6274169979695,676,7.093667984008789,,,0,True
random-64-64-20,64,64,43,"(9, 4)","(30, 46)",63,46.95742752749558,Dijkstra,52,57.6274169979695,2219,15.812873840332031,,,0,True
random-64-64-20,64,64,43,"(9, 4)","(30, 46)",63,46.95742752749558,BFS,68,67.0,2373,4.316091537475586,,,0,True
random-64-64-20,64,64,44,"(45, 32)","(37, 61)",37,30.083217912982647,AILS,37,40.55634918610404,187,3.6280155181884766,228.0,0.553131103515625,1,True
random-64-64-20,64,64,44,"(45, 32)","(37, 61)",37,30.083217912982647,A*,37,38.89949493661167,334,3.2968521118164062,,,0,True
random-64-64-20,64,64,44,"(45, 32)","(37, 61)",37,30.083217912982647,Dijkstra,37,38.89949493661167,2234,15.105247497558594,,,0,True
random-64-64-20,64,64,44,"(45, 32)","(37, 61)",37,30.083217912982647,BFS,44,43.0,2224,3.9048194885253906,,,0,True
random-64-64-20,64,64,45,"(29, 27)","(36, 49)",29,23.08679276123039,AILS,30,31.48528137423857,116,1.4617443084716797,176.0,0.40078163146972656,0,True
random-64-64-20,64,64,45,"(29, 27)","(36, 49)",29,23.08679276123039,A*,29,29.242640687119284,130,1.298666000366211,,,0,True
random-64-64-20,64,64,45,"(29, 27)","(36, 49)",29,23.08679276123039,Dijkstra,29,29.242640687119284,1494,10.202407836914062,,,0,True
random-64-64-20,64,64,45,"(29, 27)","(36, 49)",29,23.08679276123039,BFS,32,31.0,1430,2.4192333221435547,,,0,True
random-64-64-20,64,64,46,"(46, 43)","(50, 5)",42,38.2099463490856,AILS,44,45.89949493661165,188,3.9360523223876953,292.0,0.7281303405761719,1,True
random-64-64-20,64,64,46,"(46, 43)","(50, 5)",42,38.2099463490856,A*,44,45.89949493661165,206,1.9793510437011719,,,0,True
random-64-64-20,64,64,46,"(46, 43)","(50, 5)",42,38.2099463490856,Dijkstra,44,45.89949493661165,2333,16.112804412841797,,,0,True
random-64-64-20,64,64,46,"(46, 43)","(50, 5)",42,38.2099463490856,BFS,51,50.0,2302,4.130840301513672,,,0,True
random-64-64-20,64,64,47,"(3, 11)","(50, 36)",72,53.23532661682466,AILS,57,62.62741699796951,485,10.677814483642578,342.0,0.881195068359375,2,True
random-64-64-20,64,64,47,"(3, 11)","(50, 36)",72,53.23532661682466,A*,57,62.62741699796951,594,6.061553955078125,,,0,True
random-64-64-20,64,64,47,"(3, 11)","(50, 36)",72,53.23532661682466,Dijkstra,57,62.62741699796951,2542,18.450498580932617,,,0,True
random-64-64-20,64,64,47,"(3, 11)","(50, 36)",72,53.23532661682466,BFS,73,72.0,2571,4.7664642333984375,,,0,True
random-64-64-20,64,64,48,"(7, 29)","(42, 59)",65,46.09772228646444,AILS,48,54.455844122715696,360,6.079435348510742,286.0,0.6492137908935547,1,True
